Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(3 B),(0 B),(3 B),-1.49
12M 2017,(17 B),(28 B),(44 B),-16.07
12M 2018,(10 B),(50 B),(59 B),-21.57
12M 2019,(6 B),(128 B),(134 B),-48.84
12M 2020,(10 B),(7 B),(17 B),-6.02
12M 2021,1 B,(2 B),(2 B),-0.64
12M 2022,7 B,,7 B,2.42
12M 2023,(2 B),,(2 B),-0.89
