Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1040130.80,0.00,1040130.80,2 B,7 B,9 B,9 B,(2 B)
12M 2021,0.00,7.01,0.00,7.01,2 B,,2 B,1 B,5 B
12M 2022,1.85,26.42,2.21,22.14,2 B,,2 B,(10 B),34 B
12M 2023,0.37,24.09,0.46,19.72,2 B,,2 B,(0 B),20 B
12M 2024,6.25,20.63,7.66,16.85,2 B,,2 B,0 B,16 B
