Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-1.13,,0.13
12M 2021,144.21,144.19,37.28,251.12,2.53,,2.53,,2.7,,0.44,,1.21,,2.58
12M 2022,93.03,100.55,5.71,187.87,3.92,,3.63,,6.88,,0.57,,0.58,,9.86
12M 2023,164.29,285.75,4.11,445.93,2.22,,1.28,,2.65,,0.31,,0.74,,9.35
12M 2024,353.82,491.39,12.24,832.97,1.03,,0.74,,1.26,,0.22,,0.55,,9.06
