Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.64,0.72,0.0,1.83,0.0,0.0,-0.13,0.0,0.83
12M 2020,1.22,1.1,0.01,2.37,0.0,0.0,-1.06,0.0,1.37
12M 2021,1.91,0.74,0.35,1.54,0.0,0.0,0.3,0.23,0.54
12M 2022,9.03,7.25,0.15,1.18,0.0,0.0,0.07,0.12,0.18
12M 2023,3.72,2.37,0.12,1.18,0.0,0.0,0.11,0.1,0.18
12M 2024,2.88,0.91,0.09,1.15,0.0,0.0,0.09,0.08,0.15
