Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(3 B),(0 B),(3 B),-278230.21
12M 2020,49 B,(5 B),44 B,4523400.70
12M 2021,13 B,(27 B),(13 B),-262205.76
12M 2022,(13 B),(11 B),(24 B),-15.15
12M 2023,3 B,(6 B),(3 B),-1.88
12M 2024,2 B,(0 B),2 B,1.25
