Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.85,1.22,0.61,2.0,0.0,0.0,0.58,0.31,1.0
12M 2022,1.62,0.97,0.64,2.52,0.0,0.0,0.62,0.25,1.52
12M 2023,3.88,3.16,0.17,1.4,0.0,0.0,-0.45,0.12,0.4
12M 2024,3.97,3.59,0.16,1.38,0.0,0.0,-0.44,0.12,0.38
