Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,2.11,1.65,0.65,1.94,0.0,0.0,0.6,0.33,0.9
12M 2019,2.91,1.89,0.47,1.53,0.0,0.0,0.3,0.31,0.52
12M 2020,3.41,1.88,0.33,1.44,0.0,0.0,0.19,0.23,0.42
12M 2021,2.97,2.05,0.33,1.51,0.0,0.0,0.19,0.22,0.43
12M 2022,3.18,2.15,0.33,1.44,0.0,0.0,0.16,0.23,0.39
12M 2023,3.6,2.19,0.31,1.38,0.0,0.0,0.29,0.23,0.34
12M 2024,3.04,1.79,0.26,1.42,0.0,0.0,0.24,0.18,0.41
