Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12M 2020,6.01,5.71,0.0,1.13,0.0,0.0,-0.17,0.0,0.09
12M 2021,1.8,1.47,0.0,1.39,0.0,0.0,-0.06,0.0,0.3
12M 2022,15.62,13.14,0.0,1.08,0.0,0.0,-0.14,0.0,0.05
12M 2023,4.81,2.41,0.0,1.08,0.0,0.0,-0.04,0.0,0.09
12M 2024,2.31,1.28,0.0,1.0,0.0,0.0,-0.02,0.0,0.11
