Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,3599950.61,0.00,3599950.61,1 B,0 B,1 B,(13 B),17 B
12M 2018,4.00,177.41,4.00,177.41,0 B,0 B,0 B,(8 B),68 B
12M 2019,2.14,187.29,2.14,187.29,0 B,0 B,0 B,(19 B),62 B
12M 2020,0.97,176.92,0.97,176.92,3 B,,3 B,(10 B),54 B
12M 2021,1.96,188.97,1.96,188.97,5 B,,5 B,(13 B),58 B
12M 2022,0.67,190.42,0.67,190.42,19 B,,19 B,(11 B),74 B
12M 2023,0.37,190.76,0.37,190.76,17 B,,17 B,(19 B),81 B
12M 2024,0.37,183.46,0.37,183.46,18 B,,18 B,(16 B),72 B
