Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2016,,,,,,,,,,,,,4.22,,1.31
12M 2017,86.49,144.08,52.57,178.0,4.22,7.72,2.53,5.79,7.19,8.88,1.06,1.93,18.21,18.21,1.07
12M 2018,89.21,146.42,53.03,182.6,4.09,4.27,2.49,1.93,4.5,3.97,0.85,0.78,5.76,5.76,1.23
12M 2019,124.1,178.32,107.21,195.21,2.94,2.85,2.05,2.14,4.03,4.0,0.69,0.73,6.54,6.54,1.19
12M 2020,261.0,375.84,280.03,356.81,1.4,1.43,0.97,0.98,2.14,2.14,0.39,0.4,3.08,3.08,1.26
12M 2021,156.36,462.07,160.3,458.13,2.33,2.78,0.79,0.89,1.21,1.23,0.34,0.35,4.09,4.09,1.23
