Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(16 B),(16 B),(32 B),-71036.78
12M 2017,61 B,(77 B),(16 B),-19.24
12M 2018,(30 B),(91 B),(121 B),-118.58
12M 2019,80 B,(0 B),80 B,39.46
12M 2020,(33 B),(7 B),(40 B),-19.74
12M 2021,(16 B),(0 B),(16 B),-7.87
