Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,90 B,(52 B),38 B,253059.53
12M 2017,147 B,(36 B),111 B,74.32
12M 2018,(260 B),(78 B),(338 B),-180.16
12M 2019,550 B,(152 B),399 B,212.67
12M 2020,536 B,(97 B),439 B,234.09
12M 2021,142 B,(230 B),(88 B),-47.12
12M 2022,210 B,(97 B),113 B,60.05
12M 2023,509 B,(71 B),438 B,233.63
12M 2024,500 B,(49 B),451 B,240.49
