Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,5142025.63,0.00,4906447.64,264 B,24 B,289 B,267 B,219 B
12M 2017,1.01,-15.29,1.04,842.37,139 B,,155 B,(164 B),735 B
12M 2018,1.42,810.20,1.45,793.35,348 B,2 B,349 B,140 B,982 B
12M 2019,1.11,886.69,1.13,870.71,235 B,,252 B,(142 B),955 B
12M 2020,0.00,1025.43,1.42,1010.42,90 B,10 B,99 B,(377 B),"1,093 B"
12M 2021,1.31,1220.84,1.33,1206.83,98 B,,104 B,(67 B),"1,186 B"
12M 2022,1.21,1300.70,1.22,1287.69,216 B,3 B,219 B,(44 B),"1,364 B"
12M 2023,0.95,0.00,0.96,1384.96,154 B,,155 B,(208 B),"1,429 B"
12M 2024,0.33,1574.55,0.33,1560.02,143 B,1 B,144 B,22 B,"1,699 B"
