Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,1 B,(0 B),1 B,2443.79
12M 2021,1 B,,1 B,1.25
12M 2022,1 B,(0 B),1 B,1.41
12M 2023,(1 B),,(1 B),-0.83
