Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,2.88,2.88,0.2,1.24,0.0,0.0,0.13,0.16,0.24
12M 2021,5.68,5.68,0.0,1.02,0.0,0.0,-0.07,0.0,0.02
12M 2022,19.73,19.73,0.0,1.03,0.0,0.0,-0.37,0.0,0.03
12M 2023,15.73,15.73,0.0,1.04,0.0,0.0,-0.33,0.0,0.04
