Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,1558814.89,0.00,1558814.89,31 B,51 B,82 B,57 B,12 B
12M 2020,0.00,2076187.88,0.00,2076187.88,29 B,37 B,67 B,48 B,(8 B)
12M 2021,0.00,3179284.39,0.00,3179284.39,26 B,48 B,74 B,54 B,21 B
12M 2022,0.00,136.95,0.00,136.95,49 B,122 B,171 B,140 B,23 B
12M 2023,0.49,151.72,0.49,151.72,64 B,133 B,197 B,139 B,97 B
12M 2024,0.72,178.67,0.72,178.67,68 B,144 B,212 B,108 B,150 B
