Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,29 B,(80 B),(50 B),-839438.80
12M 2020,34 B,(28 B),6 B,242923.40
12M 2021,64 B,(68 B),(4 B),1065649.75
12M 2022,(19 B),(77 B),(96 B),-60.82
12M 2023,(1 B),(35 B),(36 B),-19.09
12M 2024,88 B,(37 B),51 B,27.35
