Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,127.42,0.00,127.42,289 B,133 B,422 B,398 B,(228 B)
12M 2018,5.69,174.83,5.69,174.83,113 B,188 B,300 B,186 B,85 B
12M 2019,5.00,180.00,5.00,180.00,171 B,334 B,505 B,407 B,35 B
12M 2020,5.12,159.05,5.12,159.05,254 B,265 B,519 B,493 B,(136 B)
12M 2021,4.68,181.80,4.68,181.80,568 B,279 B,846 B,756 B,22 B
12M 2022,4.95,170.74,4.99,169.37,"1,235 B",428 B,"1,663 B","1,205 B",6 B
12M 2023,5.44,129.55,5.52,127.78,"1,519 B",403 B,"1,923 B","1,501 B",(267 B)
12M 2024,5.58,124.48,5.67,122.55,"1,619 B",696 B,"2,315 B","2,039 B",(235 B)
