Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,2 B,(151 B),(148 B),-68.67
12M 2018,(81 B),(81 B),(162 B),-53.77
12M 2019,18 B,(54 B),(36 B),-11.89
12M 2020,3 B,(9 B),(6 B),-1.89
12M 2021,(93 B),(7 B),(99 B),-32.92
12M 2022,4 B,(33 B),(30 B),-9.91
12M 2023,4 B,(2 B),3 B,0.87
