Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,116.40,0.00,116.40,89 B,20 B,109 B,98 B,(17 B)
12M 2018,1.07,116.31,1.07,116.31,171 B,1 B,172 B,163 B,(9 B)
12M 2019,0.88,117.35,0.88,117.35,224 B,2 B,226 B,201 B,(45 B)
12M 2020,0.95,118.00,0.95,118.00,188 B,51 B,239 B,218 B,25 B
12M 2021,1.93,94.76,1.93,94.76,202 B,167 B,369 B,342 B,90 B
12M 2022,0.66,75.32,0.66,75.32,233 B,165 B,398 B,372 B,22 B
12M 2023,0.75,66.99,0.75,66.99,13 B,380 B,394 B,372 B,252 B
