Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,,,0.0
12M 2020,,,,,,,,,,,,,,,2.84
12M 2021,10.07,34.61,24.98,19.7,36.26,,10.55,,1.32,,0.62,,2.17,,4.9
12M 2022,21.23,57.11,28.47,49.87,17.19,15.22,6.39,5.85,0.92,0.94,0.64,0.54,2.2,2.2,11.36
12M 2023,40.84,59.21,30.57,69.48,8.94,7.03,6.16,5.21,0.93,0.8,0.65,0.57,2.46,2.46,3.89
12M 2024,40.28,61.82,34.39,67.71,9.06,11.26,5.9,5.25,0.84,0.86,0.62,0.57,25.12,25.12,1.12
