Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,6.1,3.24,0.82,2.1,0.0,0.0,0.5,0.39,1.1
12M 2021,3.53,1.96,1.6,2.62,0.0,0.0,1.48,0.61,1.62
12M 2022,0.42,0.2,4.9,24.32,0.0,0.0,4.18,0.2,23.32
12M 2023,10.05,8.93,0.11,1.12,0.0,0.0,0.01,0.1,0.12
12M 2024,6.14,4.71,0.13,1.15,0.0,0.0,0.1,0.12,0.15
