Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,2.14,,6.1
12M 2021,5.49,95.95,9.86,91.58,66.48,,3.8,,177.56,,2.17,,2.44,,3.53
12M 2022,3.12,79.94,2.74,80.32,116.86,,4.57,,3.81,,1.44,,-1.95,,0.42
12M 2023,21.34,96.93,3.61,114.66,17.1,18.04,3.77,6.12,2.45,4.56,0.63,0.81,0.57,0.57,10.05
12M 2024,28.42,196.98,4.31,221.09,12.84,19.24,1.85,1.29,1.88,1.87,0.36,0.36,0.62,0.62,6.14
