Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.45,65074.67,0.45,65074.67,1 B,,1 B,(68 B),930 B
12M 2017,0.29,99208.36,0.29,99208.36,1 B,,1 B,(21 B),250 B
12M 2018,0.21,139557.04,0.21,139557.04,359 B,,359 B,335 B,844 B
12M 2019,0.17,171388.97,0.17,171388.97,,,,(28 B),927 B
12M 2020,0.13,231169.21,0.13,231169.21,373 B,,373 B,328 B,372 B
12M 2021,0.11,270153.46,0.11,270153.46,,,,(151 B),560 B
12M 2022,0.11,273704.83,0.11,273704.83,,,,(164 B),716 B
12M 2023,0.12,233457.67,0.12,233457.67,,,,(123 B),603 B
12M 2024,0.10,286945.62,0.10,286945.62,,,,(114 B),762 B
