Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,195 B,(11 B),183 B,50858.19
12M 2017,228 B,(26 B),202 B,56035.21
12M 2018,(162 B),(58 B),(221 B),-61283.03
12M 2019,394 B,(28 B),366 B,101685.05
12M 2020,278 B,(39 B),240 B,66570.74
12M 2021,461 B,(22 B),440 B,122147.99
12M 2022,188 B,(12 B),176 B,48920.44
12M 2023,314 B,(26 B),288 B,79936.40
12M 2024,50 B,(55 B),(5 B),-1314.06
