Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,206.75,0.00,206.75,62 B,125 B,187 B,181 B,42 B
12M 2019,0.00,234.36,0.00,231.30,101 B,234 B,335 B,324 B,(41 B)
12M 2020,0.00,284.10,0.00,281.04,176 B,190 B,366 B,(15 B),(44 B)
12M 2021,1.21,183.34,1.38,161.45,215 B,214 B,429 B,362 B,146 B
12M 2022,3.45,272.22,3.45,272.22,112 B,105 B,217 B,150 B,447 B
12M 2023,1.78,334.41,1.78,334.41,411 B,94 B,505 B,(14 B),553 B
12M 2024,1.27,393.30,1.27,393.30,396 B,49 B,445 B,402 B,633 B
