Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,4.54,,2.13
12M 2020,69.44,139.68,21.46,187.66,5.26,,2.61,,34.5,,1.87,,2.78,,2.44
12M 2021,48.64,97.58,15.53,130.69,7.5,,3.74,,103.55,,2.34,,3.03,,2.8
12M 2022,31.3,66.1,6.83,90.57,11.66,9.67,5.52,3.58,10.45,10.2,2.29,1.7,3.55,3.55,5.18
12M 2023,48.13,88.3,6.52,129.91,7.58,8.33,4.13,4.55,5.26,5.34,1.2,1.02,4.97,4.97,2.13
