Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(2 B),(1 B),(2 B),-11818797.58
12M 2020,(2 B),(0 B),(2 B),-9026432.52
12M 2021,(11 B),(2 B),(13 B),-391092.48
12M 2022,(18 B),(5 B),(23 B),-7.21
12M 2023,41 B,(47 B),(5 B),-1.76
