Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,2.13,1.05,0.21,1.82,0.0,0.0,0.05,0.11,0.82
12M 2020,2.44,1.21,0.19,1.67,0.0,0.0,0.15,0.12,0.67
12M 2021,2.8,1.14,0.06,1.56,0.0,0.0,0.05,0.04,0.58
12M 2022,5.18,1.95,0.02,1.45,0.0,0.0,0.0,0.01,0.16
12M 2023,2.13,1.15,0.11,1.4,0.0,0.0,0.08,0.08,0.25
