Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.37,191.28,0.37,191.28,,,,,53 B
12M 2017,1.26,202.85,1.26,202.85,,,,,333 B
12M 2018,0.96,204.17,0.96,204.17,,,,,395 B
12M 2019,1.26,229.79,1.26,229.79,,,,,410 B
12M 2020,1.64,225.74,1.64,225.74,,,,,360 B
12M 2021,6.31,239.48,6.31,239.40,,,,,440 B
12M 2022,8.06,276.54,8.07,276.46,,,,,493 B
12M 2023,7.98,294.51,8.09,290.31,,,,,548 B
12M 2024,8.54,319.51,8.72,313.25,,,,,572 B
