Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(0 B),,(0 B),-1.48
12M 2017,2 B,(0 B),2 B,0.87
12M 2018,(4 B),(0 B),(5 B),-2.57
12M 2019,(202 B),(0 B),(203 B),-113.55
12M 2020,24 B,(0 B),24 B,13.52
12M 2021,104 B,(6 B),99 B,55.34
12M 2022,(261 B),(2 B),(263 B),-147.24
12M 2023,19 B,(0 B),18 B,10.28
12M 2024,29 B,(0 B),29 B,16.24
