Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2016,,,,,,,,,,,,,,,0.0
12M 2017,,,,,,,,,9.43,9.77,0.01,0.01,,,0.0
12M 2018,,,,,,,,,2.35,2.29,,,,,0.0
12M 2019,,,,,,,,,92.51,84.81,0.1,0.1,,,0.0
12M 2020,,,,,,,,,-4.09,-4.63,,-0.01,,,0.0
12M 2021,,,,,,,,,34.8,27.74,0.25,0.23,,,0.0
12M 2022,,,,,,,,,12.62,11.63,0.16,0.14,,,0.0
12M 2023,,,,,,,,,8.88,9.68,0.09,0.09,,,0.0
12M 2024,,,,,,,,,16.6,18.98,0.12,0.12,,,0.0
