Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,3660581.46,0.00,3660581.46,33 B,15 B,48 B,35 B,37 B
12M 2019,2.73,145.20,2.73,145.20,49 B,15 B,63 B,37 B,77 B
12M 2020,3.74,106.55,3.74,106.55,39 B,13 B,52 B,50 B,73 B
12M 2021,3.39,108.54,3.39,108.54,48 B,10 B,58 B,50 B,73 B
12M 2022,2.60,106.80,2.74,101.48,71 B,10 B,81 B,55 B,65 B
12M 2023,0.99,106.97,1.04,101.64,60 B,7 B,67 B,63 B,62 B
12M 2024,2.05,110.23,2.15,104.91,79 B,5 B,84 B,75 B,47 B
