Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(21 B),(12 B),(32 B),-2950484.53
12M 2019,(72 B),,(72 B),-96.07
12M 2020,11 B,(2 B),9 B,8.90
12M 2021,8 B,(0 B),8 B,7.97
12M 2022,(5 B),,(5 B),-5.40
12M 2023,(10 B),(1 B),(11 B),-11.07
12M 2024,(7 B),(7 B),(13 B),-13.44
