Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,206941.48,0.00,203698.57,277 B,121 B,399 B,380 B,(196 B)
12M 2018,1.76,170.21,1.78,169.01,320 B,121 B,441 B,438 B,(140 B)
12M 2019,0.85,162.98,0.85,162.45,403 B,62 B,465 B,460 B,(166 B)
