Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-11.23,,0.7
12M 2022,20.3,29.6,52.19,-2.29,17.98,,12.33,,,,1.14,,-8.93,,0.59
12M 2023,21.19,28.0,60.27,-11.08,17.23,,13.04,,,,1.07,,185.33,,1.02
12M 2024,25.82,29.64,69.8,-14.34,14.14,10.99,12.31,11.68,,,0.87,0.8,-9.2,-9.2,0.63
