Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,122 B,(243 B),(121 B),-16.29
12M 2022,165 B,(76 B),89 B,11.97
12M 2023,324 B,(213 B),112 B,15.00
12M 2024,243 B,(544 B),(301 B),-40.47
