Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(13 B),(0 B),(13 B),-81203.03
12M 2022,(41 B),(0 B),(41 B),-177510.17
12M 2023,(30 B),(0 B),(30 B),-11.68
12M 2024,5 B,(0 B),5 B,1.56
