Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,434245.88,0.00,434245.88,,,,,
12M 2022,0.00,445866.73,0.00,445866.73,,,,,
12M 2023,0.00,41.03,0.00,41.03,,,,,
12M 2024,0.00,55.60,0.00,55.60,,,,,
