Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2021,(23 B),(2 B),(25 B),-15514744.68
12M 2022,2 B,(4 B),(2 B),-0.95
12M 2023,(17 B),(9 B),(25 B),-9.37
12M 2024,(9 B),(18 B),(27 B),-9.90
