Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(1 B),(0 B),(1 B),-164.45
12M 2019,4 B,(39 B),(35 B),-55.37
12M 2020,1 B,(2 B),(1 B),-1.50
12M 2021,(1 B),(2 B),(3 B),-5.32
12M 2022,2 B,(15 B),(13 B),-11.49
12M 2023,4 B,(1 B),2 B,1.92
12M 2024,3 B,(1 B),2 B,1.36
