Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,2453.33,0.00,2453.33,,2 B,21 B,20 B,10 B
12M 2019,3.72,80.58,3.72,80.58,,5 B,22 B,20 B,12 B
12M 2020,1.25,82.40,1.25,82.40,,1 B,23 B,22 B,7 B
12M 2021,1.48,83.60,1.48,83.60,26 B,2 B,28 B,27 B,6 B
12M 2022,0.68,85.84,0.68,85.84,1 B,0 B,2 B,(0 B),33 B
12M 2023,0.58,86.78,0.58,86.78,1 B,0 B,1 B,(2 B),34 B
12M 2024,0.25,87.59,0.25,87.59,1 B,0 B,1 B,(3 B),35 B
