Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2015,123 B,(2 B),121 B,312.01
12M 2016,136 B,(6 B),130 B,334.20
12M 2017,125 B,(11 B),114 B,220.72
12M 2018,41 B,(7 B),34 B,66.19
12M 2019,246 B,(2 B),244 B,471.79
12M 2020,276 B,(3 B),274 B,528.21
12M 2021,(142 B),(3 B),(145 B),-279.62
12M 2022,(44 B),(4 B),(48 B),-93.36
12M 2023,54 B,(4 B),50 B,97.06
12M 2024,71 B,(3 B),67 B,129.44
