Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,913626495.46,0.00,913626495.46,34 B,112 B,145 B,(245 B),331 B
12M 2022,0.00,1264064589.81,0.00,1264064589.81,38 B,77 B,114 B,(176 B),327 B
12M 2023,0.00,5073.30,0.00,5073.30,45 B,32 B,77 B,(705 B),912 B
12M 2024,0.00,270.84,0.00,270.84,,,,(579 B),962 B
