Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.61,1.11,0.16,1.77,0.0,0.0,-0.27,0.09,0.77
12M 2022,1.49,0.83,0.09,1.63,0.0,0.0,-0.14,0.06,0.63
12M 2023,2.97,2.17,0.04,1.25,0.0,0.0,-0.34,0.03,0.25
12M 2024,3.51,2.68,0.0,1.19,0.0,0.0,-0.26,0.0,0.19
