Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,0.51,,1.82
12M 2021,45.35,825.66,22.35,848.66,8.05,6.33,0.44,0.48,20.72,12.83,0.4,0.39,0.98,0.98,2.25
12M 2022,107.79,1100.63,57.01,1151.41,3.39,3.24,0.33,0.36,7.52,7.72,0.25,0.26,0.59,0.59,2.6
12M 2023,194.0,2235.5,265.33,2164.17,1.88,2.37,0.16,0.16,3.62,3.71,0.12,0.12,0.3,0.3,2.46
12M 2024,133.44,2679.58,381.36,2431.66,2.74,2.87,0.14,0.14,3.51,3.61,0.11,0.11,0.39,0.39,1.79
