Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2022,,,,,,,,,,,,,51.67,,1.06
12M 2023,153.58,,63.31,,2.38,,,,6.37,,1.42,,2.06,,2.53
12M 2024,219.32,,69.89,,1.66,,,,6.26,,1.08,,2.09,,3.09
