Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.52,1.21,0.03,2.48,0.0,0.0,-0.14,0.01,1.33
12M 2021,1.91,1.8,0.37,1.92,0.0,0.0,-0.62,0.19,0.74
12M 2022,2.91,2.58,0.24,1.35,0.0,0.0,-0.14,0.18,0.33
12M 2023,3.46,2.85,0.11,1.42,0.0,0.0,-0.01,0.08,0.29
12M 2024,4.87,4.4,0.17,1.23,0.0,0.0,-0.0,0.13,0.2
