Period,Total Pendapatan,Total Beban Pokok Penjualan,Laba Kotor,Total Beban Usaha,Beban Usaha,Total Beban Usaha,Laba Usaha,Penghasilan/Beban Lain-Lain,Others,Total Penghasilan/Beban Lain-Lain,Laba Sebelum Pajak,Beban Pajak Penghasilan,Pajak Kini,Pajak Tangguhan,Total Beban Pajak Penghasilan,Laba Bersih Tahun Berjalan,Pendapatan Komprehensif Lain,Jumlah Laba Komprehensif,Laba Bersih Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Bersih Yang Dapat Diatribusikan Kepada,Laba Komprehensif Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Komprehensif Yang Dapat Diatribusikan Kepada
12M 2020,67089921938.000000,-45231980833.000000,21857941105.000000,-6320407856.000000,-6320407856.000000,-6320407856.000000,15537533249.000000,-1063268683.000000,-1063268683.000000,-1063268683.000000,14474264566.000000,-700491820.000000,-896058490.000000,195566670.000000,-700491820.000000,11322608655.000000,,11322608655.000000,11322608655.000000,11313791325.000000,8817330.000000,11322608655.000000,11322608655.000000,11313791325.000000,8817330.000000,11322608655.000000
12M 2021,94589171940.0,-59904925133.0,34684246807.0,-8170743194.0,-8170743194.0,-8170743194.0,26513503613.0,-1199889981.0,-1199889981.0,-1199889981.0,25313613632.0,-3514685391.0,-3489002392.0,-25682999.0,-3514685391.0,15786801843.0,87546858.0,15874348701.0,15786801843.0,15695283527.0,91518316.0,15786801843.0,15874348701.0,15782830385.0,91518316.0,15874348701.0
12M 2022,90809217403.0,-46674000728.0,44135216675.0,-17492198796.0,-17492198796.0,-17492198796.0,26643017879.0,-4011672072.0,-4011672072.0,-4011672072.0,22631345807.0,786790.0,-133015442.0,133802232.0,786790.0,24435460887.0,16901078.0,24452361965.0,24435460887.0,24600171148.0,-164710261.0,24435460887.0,24452361965.0,24617072226.0,-164710261.0,24452361965.0
12M 2023,83238099868.0,-55936563684.0,27301536184.0,-20059776589.0,-20059776589.0,-20059776589.0,7241759595.0,-262401334.0,-262401334.0,-262401334.0,6979358261.0,-1009992487.0,-1177296187.0,167303700.0,-1009992487.0,5969365774.0,-20491303.0,5948874471.0,5969365774.0,5968919182.0,446592.0,5969365774.0,5948874471.0,5948432201.0,442270.0,5948874471.0
12M 2024,119079832588.0,-80854351235.0,38225481353.0,-29143526211.0,-29143526211.0,-29143526211.0,9081955142.0,-2099815690.0,-2099815690.0,-2099815690.0,6982139452.0,-279090832.0,-810674098.0,531583266.0,-279090832.0,6703048620.0,-37766067.0,6665282553.0,6703048620.0,6697664845.0,5383775.0,6703048620.0,6665282553.0,6659886329.0,5396224.0,6665282553.0
