Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,(1 B),(0 B),(1 B),-9.58
12M 2019,(3 B),(0 B),(3 B),-21.66
12M 2020,(6 B),(0 B),(6 B),-18.46
12M 2021,(9 B),(0 B),(9 B),-12.34
12M 2022,(2 B),(0 B),(2 B),-2.96
12M 2023,(6 B),,(6 B),-8.26
12M 2024,(2 B),(0 B),(2 B),-2.82
