Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,1967549.30,0.00,1967549.30,27 B,24 B,51 B,50 B,(39 B)
12M 2018,0.51,183.56,0.51,183.56,19 B,,19 B,19 B,47 B
12M 2019,0.38,184.37,0.38,184.37,10 B,0 B,10 B,8 B,32 B
12M 2020,0.28,187.42,0.28,187.42,0 B,47 B,47 B,41 B,42 B
12M 2021,0.49,201.75,0.49,201.75,17 B,44 B,62 B,59 B,20 B
12M 2022,0.96,209.86,0.96,209.86,105 B,,105 B,103 B,(41 B)
12M 2023,1.11,166.77,1.11,166.77,114 B,62 B,176 B,175 B,(51 B)
12M 2024,0.98,153.48,0.98,153.48,206 B,,206 B,206 B,(126 B)
