Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,17 B,(13 B),4 B,75738.87
12M 2018,6 B,(23 B),(17 B),-13.84
12M 2019,44 B,(42 B),2 B,1.78
12M 2020,21 B,(50 B),(29 B),-24.46
12M 2021,26 B,,(16 B),0.00
12M 2022,(2 B),(13 B),(15 B),-12.50
12M 2023,(36 B),(50 B),(85 B),-71.01
12M 2024,(250 B),(24 B),(274 B),-227.93
