Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,38721517.59,0.00,38721517.59,108 B,,108 B,68 B,38 B
12M 2018,3.70,134.52,3.70,134.52,69 B,,69 B,32 B,95 B
12M 2019,2.22,180.41,2.22,180.41,88 B,,88 B,35 B,126 B
12M 2020,1.89,205.78,1.89,205.78,103 B,,103 B,20 B,135 B
12M 2021,1.52,249.68,1.52,249.68,86 B,,86 B,5 B,170 B
12M 2022,1.69,285.94,1.69,285.94,78 B,,78 B,31 B,182 B
12M 2023,1.47,330.43,1.47,330.43,96 B,,96 B,10 B,258 B
12M 2024,1.50,328.29,1.50,328.29,60 B,,60 B,8 B,256 B
