Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.00,2764.18,0.00,2707.73,,260 B,260 B,(105 B),502 B
12M 2017,8.32,142.38,8.42,140.75,,260 B,260 B,(260 B),810 B
12M 2018,2.30,150.45,2.32,149.10,,,,(281 B),603 B
12M 2019,2.35,158.95,2.37,157.86,,,,(348 B),667 B
12M 2020,1.85,163.42,1.86,162.60,,,,(479 B),695 B
12M 2021,1.67,173.80,1.67,173.26,,,,(610 B),792 B
12M 2022,1.91,159.98,1.92,159.70,,,,(506 B),700 B
12M 2023,2.48,161.88,2.48,161.88,,,,(248 B),424 B
12M 2024,1.61,158.87,1.61,158.87,,,,(151 B),379 B
