Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,2.6,,7.28
12M 2020,58.49,88.24,45.52,101.21,6.24,9.65,4.14,4.61,1.31,1.04,0.6,0.53,1.56,1.56,4.26
12M 2021,47.99,59.36,55.55,51.8,7.61,5.81,6.15,4.3,2.14,2.06,1.04,1.01,4.3,4.3,1.94
12M 2022,65.04,102.22,76.16,91.1,5.61,9.72,3.57,3.21,1.98,2.05,0.94,0.98,3.36,3.36,2.72
12M 2023,24.96,53.34,26.98,51.32,14.62,6.36,6.84,4.66,4.44,4.13,1.58,1.18,3.46,3.46,5.46
12M 2024,62.54,105.55,52.49,115.6,5.84,5.56,3.46,3.29,2.58,2.53,0.55,0.54,1.07,1.07,7.0
