Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,7.28,5.44,0.0,1.15,0.0,0.0,-0.25,0.0,0.15
12M 2020,4.26,3.16,0.03,1.36,0.0,0.0,-0.28,0.02,0.2
12M 2021,1.94,1.15,0.0,1.58,0.0,0.0,-0.08,0.0,0.43
12M 2022,2.72,1.06,0.0,1.46,0.0,0.0,-0.04,0.0,0.29
12M 2023,5.46,4.21,0.0,1.16,0.0,0.0,-0.32,0.0,0.16
12M 2024,7.0,5.33,0.0,1.13,0.0,0.0,-0.38,0.0,0.13
