Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.21,0.2,0.6,2.59,0.0,0.0,0.44,0.23,1.58
12M 2021,0.5,0.44,0.22,1.92,0.0,0.0,-0.02,0.11,0.91
12M 2022,1.2,0.89,0.02,1.49,0.0,0.0,-0.18,0.02,0.48
12M 2023,0.97,0.63,0.19,1.56,0.0,0.0,0.09,0.12,0.55
12M 2024,1.44,0.51,0.07,1.52,0.0,0.0,0.02,0.05,0.47
