Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-3.89,,0.21
12M 2021,7.64,4.56,64.73,-52.53,47.79,,80.12,,2.81,,2.12,,-10.1,,0.5
12M 2022,10.48,14.91,42.54,-17.15,34.82,,24.47,,3.83,,2.44,,40.77,,1.2
12M 2023,12.29,35.43,43.68,4.04,29.69,49.99,10.3,15.0,3.32,4.91,2.05,3.12,-171.48,-171.48,0.97
12M 2024,14.2,184.46,76.76,121.9,25.71,21.05,1.98,1.4,1.95,1.63,1.23,1.01,10.75,10.75,1.44
