Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.05,0.78,0.5,2.02,0.0,0.0,0.24,0.25,1.03
12M 2020,0.99,0.71,0.45,2.03,0.0,0.0,0.44,0.22,1.04
12M 2021,0.89,0.54,0.49,2.03,0.0,0.0,0.48,0.24,1.04
12M 2022,0.6,0.44,0.63,2.45,0.0,0.0,0.61,0.26,1.5
12M 2023,0.52,0.42,0.76,3.06,0.0,0.0,0.74,0.25,2.14
12M 2024,0.65,0.52,0.8,3.37,0.0,0.0,0.76,0.24,2.43
