Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,(15 B),(21 B),(36 B),-11.69
12M 2020,(7 B),(34 B),(41 B),-12.46
12M 2021,14 B,(18 B),(4 B),-1.17
12M 2022,32 B,(23 B),9 B,2.58
12M 2023,5 B,(3 B),2 B,0.55
12M 2024,19 B,(3 B),15 B,4.62
