Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,50.07,0.00,48.69,77 B,0 B,77 B,36 B,7 B
12M 2020,2.58,54.75,2.64,53.49,77 B,4 B,81 B,79 B,(1 B)
12M 2021,0.92,55.58,0.94,54.39,90 B,,90 B,88 B,(15 B)
12M 2022,1.36,36.67,1.41,35.54,4 B,72 B,76 B,74 B,(13 B)
12M 2023,0.36,28.02,0.37,26.95,6 B,64 B,70 B,68 B,(20 B)
12M 2024,0.42,23.93,0.44,22.93,12 B,51 B,63 B,60 B,(16 B)
