Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,179041.06,0.00,179041.06,,,,(60 B),234 B
12M 2018,2.77,143.49,2.77,143.49,,,,(47 B),436 B
12M 2019,0.77,149.32,0.77,149.32,,,,(32 B),445 B
12M 2020,0.54,161.47,0.54,161.47,,,,(29 B),409 B
12M 2021,1.08,161.76,1.08,161.76,,,,(32 B),408 B
12M 2022,0.90,158.11,0.90,158.11,,,,(32 B),393 B
12M 2023,0.40,158.68,0.40,158.68,1 B,5 B,6 B,(28 B),392 B
12M 2024,0.66,160.36,0.66,160.36,6 B,67 B,73 B,(11 B),435 B
