Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2021,0.00,1901680.37,0.00,1901001.70,108 B,3 B,112 B,93 B,73 B
12M 2022,0.00,64.75,0.00,64.75,113 B,,113 B,105 B,84 B
12M 2023,1.46,84.32,1.46,84.32,113 B,,113 B,89 B,129 B
12M 2024,1.44,88.86,1.45,88.56,168 B,6 B,174 B,136 B,63 B
