Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,1.5,0.79,0.7,2.09,0.0,0.0,0.58,0.33,1.04
12M 2022,1.53,0.58,0.63,2.03,0.0,0.0,0.59,0.31,0.97
12M 2023,1.93,1.1,0.38,1.57,0.0,0.0,0.3,0.24,0.54
12M 2024,1.29,0.74,0.56,1.82,0.0,0.0,0.44,0.31,0.78
